cluster_id,stock_code,stock_name,factual_title,factual_summary,representative_article,source_count,article_ids,source_urls,gold_label,label_reason
217,005930,삼성전자,"중국 CXMT, D램 시장 점유율 8%로 성장…삼성전자·SK하이닉스·마이크론 3강 위협","중국 토종 반도체 기업 CXMT는 2016년 안후이성 허페이에서 창업해 25억 달러(약 3조 7250억원)를 투자받아 성장했다. 2026년 1분기 기준 D램 시장 점유율은 8%로, 2025년 1분기 3%에서 1년 만에 5%p 상승했으며, 삼성전자(38%), SK하이닉스(29%), 마이크론(22%) 등 3강 대비 낮은 수준이지만 성장세가 가파르다. CXMT는 파산한 독일 키몬다와 일본 엘피다메모리의 특허 및 인력을 확보하고, 심자외선(DUV) 장비를 활용해 19나노에서 16나노 공정을 구현했으며, 미국 수출 규제로 인해 EUV 장비 도입이 제한된 상황이다. 시장조사업체 카운터포인트리서치는 CXMT의 HBM 점유율이 2027년 0.4%, 2028년 3%에 달할 것으로 전망했다.",'메모리 빅3 추격'…그뒤엔 '주이밍' 뚝심 있었다,1,74,https://edaily.co.kr/news/newspath.asp?newsid=01961446645516160,,
218,005930,삼성전자,"월가 투자은행, AI 인프라 아시아 반도체 기업 투자로 사상 최대 수익 기록","골드만삭스, JP모건체이스, 모건스탠리 등 주요 월가 투자은행들은 2026년 2분기 주식 트레이딩 부문에서 총 257억 달러(약 38조원)의 수익을 거두며 역대 최고 실적을 달성했다. 이 실적의 주요 원인은 삼성전자, SK하이닉스, TSMC, 캄브리콘 등 AI 인프라 공급 아시아 반도체 기업에 대한 대규모 자금 투입으로, 아시아 증시가 유럽을 제치고 미국에 이어 두 번째로 큰 수익 시장으로 부상했다. 세계거래소연맹(WFE)에 따르면 2026년 5월 말까지 아시아 증시 거래대금은 52조 달러를 넘어 북미(53조 5000억 달러)에 근접했으며, 투자은행들은 AI 투자 쏠림과 지정학적 리스크에 대한 경계심도 유지하고 있다.",亞 AI 투자 열풍에…월가 활짝,1,72,https://edaily.co.kr/news/newspath.asp?newsid=01971286645516160,,
219,005930,삼성전자,삼성전자 웨어러블 기기에서 '녹색 줄' 디스플레이 결함 제보 확산,"해외 사용자들이 삼성전자 웨어러블 기기에서 디스플레이 결함 현상을 제보했다. 갤럭시 워치4와 갤럭시 핏3에서 세로줄 또는 가로줄이 나타나는 증상이 보고되었으며, 갤럭시 워치4는 2021년 출시 모델로 원 UI 8 워치 베타 업데이트 이후 증상이 발생했다는 주장이 있다. 갤럭시 핏3는 출시 2년 후 화면이 가로지르는 영구적인 선이 나타났다는 보고가 있으며, 정확한 원인은 확인되지 않았다. 삼성전자는 과거 일부 스마트폰에서 유사 결함 제보를 받은 바 있으나, 웨어러블 기기에 대한 별도 지원 여부는 아직 확정되지 않았다.",갤럭시 스마트폰 이어 웨어러블도 ‘녹색 줄’ 현상 발견...해외 커뮤니티 제보 확산,1,62,https://autodaily.co.kr/news/articleView.html?idxno=545863,,
220,005930,삼성전자,"젠슨 황 엔비디아 CEO 가죽 재킷, 소더비 경매서 14억 3000만 원에 낙찰","젠슨 황 엔비디아 CEO가 직접 착용하고 친필 서명을 남긴 검은색 가죽 재킷이 소더비 경매에서 96만 달러(약 14억 3000만 원)에 최종 낙찰되었다. 소더비는 당초 예상 낙찰가를 4만~6만 달러로 제시했으나 실제 낙찰가는 상단을 16배 초과한 금액이다. 해당 재킷은 2023년 대만 타이베이 폭스콘 행사 당시 착용한 것으로, 수익금 전액은 혁신 분야 비영리 단체 '엣지 인스티튜트'의 펠로십 및 연구 지원 사업에 기부될 예정이다.","젠슨 황 가죽 재킷, 소더비 경매서 14억 원 낙찰",1,54,http://hansbiz.co.kr/news/articleView.html?idxno=851034,,
221,005930,삼성전자,"삼성전자 감사 페스티벌, 4조원 판매 실적 및 지역 협력업체 일감 확대","삼성전자는 2026년 7월 8일부터 8월 5일까지 진행된 '국민과 함께, 삼성전자 감사 페스티벌'을 통해 약 4조원 규모의 판매 실적을 기록했으며, 이는 당초 계획했던 4000억원 규모의 온누리상품권 환급 규모를 약 8000억원으로 증가시켰다. 냉장고, 세탁기, 에어컨, TV 등 생활가전과 스마트폰 판매가 크게 늘어나 일부 인기 제품은 품절되었으며, 행사 종료 후에도 배송 및 설치 수요가 지속되고 있다. 주문 물량 급증으로 지역 협력업체들은 평일 근무시간 연장 및 토요일 특근을 진행하고 있으나, 일부 품목은 9월 5일까지 배송 지연이 발생할 수 있다.","광주 가전산업, ‘삼성발 훈풍’에 활기가 돈다",1,53,http://kwangju.co.kr/article.php?aid=1784463600801364005,,
222,005930,삼성전자,"지오로봇, 삼성전자 해외 생산거점에 자율주행 모바일 로봇 '모바일 워커' 납품 완료","이동로봇 전문 기업 ㈜지오로봇은 19일 삼성전자 해외 생산 거점에 자율주행 모바일 로봇 '모바일 워커' 납품을 완료했다고 밝혔다. 해당 로봇은 지난해 삼성전자 양산라인에 성공적으로 공급돼 기술력과 안정성을 입증받았으며, 이번 수출은 국내외 운영 성과를 대기업 고객사로부터 공식 인정받은 결과다. 지오로봇은 설계부터 제작, 소프트웨어까지 전 과정을 자체 수행할 수 있는 역량을 갖추고 있으며, 모바일 워커 로봇은 모바일 매니퓰레이터(AMMR)로 확장 가능하다.","지오로봇, 삼성전자 해외 생산거점에 자율주행 로봇 공급 - 대구신문",1,48,https://idaegu.co.kr/news/articleView.html?idxno=554267,,
223,005930,삼성전자,"삼성전자·SK하이닉스, 반도체 800조 투자 위해 에너지 전현직 관료 영입","삼성전자와 SK하이닉스는 호남 지역에 800조원을 투자해 반도체 공장을 건설하기로 했으며, 이 과정에서 전력계통영향평가 등 복잡한 인허가 절차를 위해 에너지 분야 전현직 관료를 영입하고 있다. 삼성전자는 송용식 전 산업통상자원부 혁신행정담당관(과장)을 영입했으며, 기후에너지환경부 에너지담당 과장급을 추가로 물색 중이다. SK하이닉스는 정승일 전 산업통상자원부 차관과 박성택 전 산업통상자원부 차관을 각각 SK(주) 사장과 SK차이나 사장으로 영입했다.","반도체 800조 승부수 띄운 삼성·SK, 에너지 전현직 관료 영입 사활[세종백블]",1,44,https://biz.heraldcorp.com/article/10812938?ref=naver,,
224,005930,삼성전자,"강산건설, 평택 브레인시티 앤네이처 미래도 59㎡ 타입 계약 완료","강산건설은 평택 브레인시티 핵심 입지에 위치한 '브레인시티 앤네이처 미래도'의 전용면적 59㎡ 전 타입 계약을 완료했다고 밝혔다. 해당 단지는 근린공원과 도일천 수변 산책로 인접, 삼성전자 평택캠퍼스 접근성 우수, 유치원·초·중·고 예정부지 인접 등의 입지 여건을 갖추고 있으며, 커튼월룩과 석재 마감, 세대창고 무상 제공, 멀티코트·스크린골프·사우나 등 커뮤니티 시설을 특징으로 한다. 분양 관계자는 59㎡ 계약 완료 후 84㎡ 타입에 대한 관심도 이어지고 있다고 전했다.","강산건설, ‘브레인시티 앤네이처 미래도’ 59㎡타입 마감",1,38,https://rcast.co.kr/news/articleView.html?idxno=31289,,
225,005930,삼성전자,"㈜마이핏, 삼성전자 수원사업장 및 공동주택 커뮤니티센터 토털 운영 서비스 확대","㈜마이핏은 아파트 커뮤니티센터와 기업 임직원 체육시설의 위탁 운영을 비롯해 공간 컨설팅, 운영 기획, 운동기구 및 시설 구축, 오픈 지원까지 아우르는 토털 솔루션을 제공하는 전문기업이다. 현재 기업 부문에서는 삼성전자 수원사업장 내 임직원 스포츠센터를 운영하고 있으며, 공동주택 부문에서는 반포 써밋, 반포 래미안아이파크, 마포프레스티지자이, 힐스테이트 수원, 세마역 롯데캐슬 등 다양한 단지의 커뮤니티센터 운영을 맡고 있다. 마포프레스티지자이 커뮤니티센터 내 카페테리아는 마이핏 F&B 사업부가 운영하는 직영 브런치 카페 형태로 계절 메뉴(생망고 빙수, 팥빙수 등)와 와인 프로모션, 스페셜티 원두 판매, 시즌별 이벤트 등 식음료 서비스를 제공하고 있다.","㈜마이핏, 커뮤니티센터 운영 경쟁력 확대…공간 컨설팅부터 F&B까지 토털 서비스 제공 - ㅍㅍㅅㅅ PPSS",1,36,https://ppss.kr/news/articleView.html?idxno=302482,,
226,005930,삼성전자,"삼성전자, 휴대용 프로젝터 '프리스타일 플러스' 미국 출시…1200달러, 전작 대비 400달러 인상","삼성전자는 휴대용 프로젝터 신제품 '프리스타일 플러스(Freestyle+)'를 미국에서 1200달러에 판매하기 시작했다. 전작인 2세대 프리스타일(800달러) 대비 약 400달러 인상된 가격이며, 삼성 웹사이트와 일부 리테일러에서 즉시 구매 가능하다. 신제품은 430루멘 밝기와 1080p 해상도를 지원하며, 3D 오토 키스톤, 월 캘리브레이션, 스크린 핏, 실시간 포커스, 장애물 회피 등 5가지 AI 보정 기능을 탑재했다.","삼성 프리스타일 플러스 1200달러, 전작보다 400달러 비싸진 이유",1,35,https://wikitree.co.kr/articles/1147229,,
227,005930,삼성전자,"ASML, 반도체 미세공정 핵심 장비 분야에서 독점적 지위 확보","ASML은 반도체 미세공정이 나노미터(nm) 단위를 넘어 원자 수준으로 발전하면서 대체 불가능한 지위를 확보했다. 엔비디아, TSMC, 삼성전자, 인텔 등 주요 반도체 기업들도 ASML의 노광 장비에 의존하고 있으며, 시장에서는 '무소불위의 슈퍼 을'로 불린다. ASML은 1984년 네덜란드 필립스와 ASM 인터내셔널의 합작으로 설립되었고, 필립스의 광학 기술을 기반으로 독자적인 EUV(극자외선) 노광 기술을 개발해 글로벌 노광 장비 시장을 주도하게 되었다.","[김대호 진단] 반도체 열전 ⑭ ASML, 무소불위 '슈퍼 을' - 글로벌이코노믹",1,29,https://g-enews.com/view.php?ud=202607182002367142906806b77b_1,,
228,005930,삼성전자,"뉴럴링크, 삼성전자 파운드리 사업부로부터 '원스톱 턴키' 수주","뉴럴링크는 루게릭병 등 신체 마비 환자를 위한 뇌-컴퓨터 인터페이스(BCI) 기술 개발을 위해 삼성전자 파운드리 사업부와 전략적 파운드리 연대를 맺었다. 뉴럴링크는 2016년 일론 머스크가 설립한 신경기술 기업으로, 2024년 첫 임상 피험자 노랜드 아르보에게 동전 크기 칩 'N1'을 이식했으며, 2026년 상반기 기준 21명이 임상시험에 참여한 것으로 알려졌다. 해당 칩은 머리카락보다 가는 64개 미세 실에 1024개 전극이 배열되어 있으며, 현재까지 중대한 부작용은 보고되지 않았다.","‘뇌 이식’ 뉴럴링크, K-기술 리더십이 주도 - 한국금융신문",1,22,https://fntimes.com/html/view.php?ud=202607162304368031dd55077bc2_18,,
229,005930,삼성전자,삼성전자 광주공장 부지 내 멸종위기 맹꽁이 서식지 발견 및 보존 대책 논의,"삼성전자 광주공장 부지에서 멸종위기 야생동물 2급인 맹꽁이 서식지가 발견되었다. 원서식지 보존이 최선이나 현실적 한계가 있을 경우 대체 서식지 마련이 필요하며, 전북 전주시 대한방직에서의 맹꽁이 보호 사례가 참고 자료로 제시되었다. 맹꽁이는 번식기에는 웅덩이와 수로에서 산란하고 평소에는 밭, 초지, 낮은 구릉지에서 생활하며 겨울잠을 잔다.","광주 도심 맹꽁이 서식지, 지혜모아 보호하자",1,20,http://gjdream.com/news/articleView.html?idxno=671078,,
230,005930,삼성전자,삼성전자 파운드리 사업부 대규모 이직 의향 설문 결과 공개…반도체 인력 쟁탈전 본격화,"삼성전자 최대 노조인 초기업노동조합 삼성전자 지부가 공개한 설문(응답자 8,297명)에서 반도체(DS)부문 파운드리 사업부 응답자의 81.5%가 2년 내 이직 의향이 있다고 답했다. SK하이닉스는 지난달 24일 총 54개 직무의 경력 채용 공고를 냈으며, 테크 연구개발(R&D) 직무 31개, HBM 설계, 시스템온칩(SoC), 파운드리 공정통합(PI) 등 비메모리 분야를 대거 포함했다. 삼성전자는 기흥·동탄·천안·평택·화성 반도체 사업장에서 82개 직군에서 세 자릿수 규모의 경력 채용을 진행 중이다.",삼성 파운드리發 인력 대이동 조짐…반도체 채용시장 들썩 - 월요신문,1,18,https://wolyo.co.kr/news/articleView.html?idxno=315228,,
231,005930,삼성전자,"디지털 치료제, 3세대 치료제로 부상…삼성헬스와 차별화된 의료 규제 준수 및 치료 효과 입증","국내 중견 제약사 한독의 디지털 불면증 치료제 '슬립큐(SleepQ)'가 한국보건의료연구원(NECA) 등록 건수 1000건을 돌파했으며, 이는 건강보험 수가 청구를 위한 사전 절차로 실제 처방이 증가하고 있음을 의미한다. 디지털 치료제는 합성의약품과 바이오의약품을 잇는 '3세대 치료제'로 분류되며, 임상시험으로 효과를 입증하고 보건당국 규제를 준수해야 한다. 글로벌 시장 규모는 2035년까지 연평균 20% 이상 성장할 것으로 전망되며, 미국과 영국, 독일 등이 제도 정비에 적극 나서고 있다.",[데스크칼럼] 앱을 처방하는 시대,1,17,https://hankyung.com/article/2026071928641,,
232,005930,삼성전자,"이재용 삼성전자 회장, 대규모 반도체·AI 투자 계획 발표","이재용 삼성전자 회장은 2026년 7월 19일 대규모 반도체 및 AI 투자 계획을 발표했다. 이 계획은 국가 경제 발전을 위한 기여 차원에서 추진되며, 투자 규모와 구체적 실행 방안은 아직 확정되지 않은 잠정적인 상태이다. 최태원 SK하이닉스 회장도 유사한 투자 계획을 발표한 것으로 알려졌다.",[趙甲濟 칼럼] 73세 이병철 회장의 마지막 승부수 | 중앙일보,1,14,https://joongang.co.kr/article/25446312,,
