article_stock_id,article_id,stock_code,published_at,title,description,body_head,url,suggested_event_id,gold_event_id,label_status,label_note,reference_set_type,evaluation_eligible,qa_reason,qa_warning,event_size,event_start_at,event_end_at,split_unit_id,split_unit_size,split_unit_eligible_size,split_unit_event_count,split_unit_article_count,split_unit_start_at,split_unit_end_at
4960:005380,4960,005380,2026-07-15T14:04:00+00:00,"[이달의 TIPS] 와트, 스튜디오에임, 모닥불에너지, 홈핏 - 플래텀","회사가 보유한 기술은 AI 비주얼 신세시스, 브랜드 맞춤형 LoRA 모델 학습, AI 캐릭터 일관성 유지 기술 등으로, 이를 바탕으로 휠라코리아 런칭 캠페인, 현대차 블루링크 캠페인 영상 등을 제작했다. 제작 역량은 광고...","중소벤처기업부가 주관하는 팁스(TIPS, Tech Incubator Program for Startup)는 성장 가능성이 높이 평가되는 스타트업을 정부와 민간 투자사가 함께 발굴해 지원하는 민간 투자 주도형 기술 창업 지원 프로그램이다. 선정된 기업은 기술적으로 검증되었단 평가를 받는다. 최근 한 달(대외 공개 기준) 다수의 스타트업이 이 프로그램에 선정되",https://platum.kr/archives/290368,005380_evt_018,005380_gold_010,assistant_confirmed,유지: 기존 후보 그룹을 검토 후 유지,AI-reviewed reference set,true,,,1,2026-07-15T14:04:00+00:00,2026-07-15T14:04:00+00:00,SU_fbeaeaffec,1,1,1,1,2026-07-15T14:04:00+00:00,2026-07-15T14:04:00+00:00
4954:005380,4954,005380,2026-07-15T15:00:00+00:00,"현대차그룹, 보스턴다이내믹스 지분 100% 확보…로봇 사업 속도 낸다 - ㅍㅍㅅㅅ PPSS",현대차 그룹이 로봇 전문 계열사 보스턴다이내믹스 지분 100%를 확보하며 휴머노이드 로봇과 피지컬 인공지능(AI) 사업 확대에 나선다. 현대차 그룹은 일본 소프트뱅크가 보유하고 있던 보스턴다이내믹스 지분 9.65%에...,글자크기 설정 기사의 본문 내용은 이 글자크기로 변경됩니다. 이 기사를 공유합니다 소프트뱅크 지분 9.65% 풋옵션 행사…2028년 휴머노이드 양산 추진 (PPSS 남사웅 인턴기자) 현대차그룹이 로봇 전문 계열사 보스턴다이내믹스 지분 100%를 확보하며 휴머노이드 로봇과 피지컬 인공지능(AI) 사업 확대에 나선다. 현대차그룹은 일본 소프트뱅크가 보유하고 있,https://ppss.kr/news/articleView.html?idxno=302385,005380_evt_023,005380_gold_014,assistant_confirmed,유지: 기존 후보 그룹을 검토 후 유지,AI-reviewed reference set,true,,,40,2026-07-15T15:00:00+00:00,2026-07-16T21:02:00+00:00,SU_e114cbacde,40,40,1,40,2026-07-15T15:00:00+00:00,2026-07-16T21:02:00+00:00
4644:005380,4644,005380,2026-07-16T02:52:00+00:00,"현대차그룹, 보스턴다이내믹스 지분 100% 확보… 로봇 상용화 가속","소프트뱅크, 지분 풋옵션 행사 소프트뱅크가 현대차 그룹의 로보틱스 계열사 보스턴다이내믹스 지분에 대한 풋옵션(매도 청구권)을 행사하면서, 현대차 그룹이 해당 지분을 인수하기로 했다. 인수가 마무리되면...","소프트뱅크가 현대차그룹의 로보틱스 계열사 보스턴다이내믹스 지분에 대한 풋옵션(매도 청구권)을 행사하면서, 현대차그룹이 해당 지분을 인수하기로 했다. 인수가 마무리되면 현대차그룹 측 주주들이 보스턴다이내믹스 지분 100%를 확보하게 돼 로봇 상용화와 미국 증시 상장에도 속도가 붙을 전망이다. 16일 현대차그룹에 따르면, 소프트뱅크는 2020년 체결한 계약에",https://chosun.com/economy/industry-company/2026/07/16/7YWSD7GQXVHTFE7W4Z7T5E5TLQ,005380_evt_023,005380_gold_014,assistant_confirmed,유지: 기존 후보 그룹을 검토 후 유지,AI-reviewed reference set,true,,,40,2026-07-15T15:00:00+00:00,2026-07-16T21:02:00+00:00,SU_e114cbacde,40,40,1,40,2026-07-15T15:00:00+00:00,2026-07-16T21:02:00+00:00
4565:005380,4565,005380,2026-07-16T05:26:00+00:00,"현대차그룹, 美 보스턴다이내믹스 지분 인수…로봇 상용화 속도",현대차 는 5일(현지 시간) 미국 뉴저지에 위치한 뉴욕 뉴저지 스타디움에서 열린 16강전 하프타임에서 아틀라스가 심판에게 경기구를 전달하는 퍼포먼스를 시연한 뒤 관중을 향해 손을 흔드는 모습. (사진= 현대차 )...,소프트뱅크 잔여 지분 9.65% 인수해 지분 100% 확보 현대차는 5일(현지 시간) 미국 뉴저지에 위치한 뉴욕 뉴저지 스타디움에서 열린 16강전 하프타임에서 아틀라스가 심판에게 경기구를 전달하는 퍼포먼스를 시연한 뒤 관중을 향해 손을 흔드는 모습. (사진=현대차) [화이트페이퍼=김성지 기자] 현대자동차그룹이 미국 로보틱스 계열사 보스턴다이내믹스의 지분 1,http://whitepaper.co.kr/news/articleView.html?idxno=264676,005380_evt_023,005380_gold_014,assistant_confirmed,유지: 기존 후보 그룹을 검토 후 유지,AI-reviewed reference set,true,,,40,2026-07-15T15:00:00+00:00,2026-07-16T21:02:00+00:00,SU_e114cbacde,40,40,1,40,2026-07-15T15:00:00+00:00,2026-07-16T21:02:00+00:00
4387:005380,4387,005380,2026-07-16T07:58:00+00:00,"현대차그룹, 보스턴다이내믹스 지분 100% 확보…로봇 사업 빨라지나",현대차 그룹이 로봇 계열사 보스턴다이내믹스의 남은 지분을 인수해 사실상 완전 자회사 체제를 구축한다. 휴머노이드 로봇 '아틀라스(Atlas)'를 앞세운 로보틱스 사업에 속도를 내기 위한 행보로 풀이된다. 16일 현대차 ...,소프트뱅크 9.65% ‘매도청구권’ 행사 2028년 메타플랜트에 ‘아틀라스’ 투입 ▲보스턴다이내믹스의 휴머노이드 로봇 '아틀라스'. 사진=보스턴다이내믹스 홈페이지 현대차그룹이 로봇 계열사 보스턴다이내믹스의 남은 지분을 인수해 사실상 완전 자회사 체제를 구축한다. 휴머노이드 로봇 '아틀라스(Atlas)'를 앞세운 로보틱스 사업에 속도를 내기 위한 행보로 풀이,https://ekn.kr/web/view.php?key=20260716026143291,005380_evt_023,005380_gold_014,assistant_confirmed,유지: 기존 후보 그룹을 검토 후 유지,AI-reviewed reference set,true,,,40,2026-07-15T15:00:00+00:00,2026-07-16T21:02:00+00:00,SU_e114cbacde,40,40,1,40,2026-07-15T15:00:00+00:00,2026-07-16T21:02:00+00:00
4261:005380,4261,005380,2026-07-16T15:45:00+00:00,"보스턴다이내믹스 지분 100% 확보… 현대차그룹, 로봇 상용화 ‘가속도’",소프트뱅크 지분 9.65% 인수 현대차 그룹이 로보틱스 계열사인 보스턴다이내믹스 지분 100%를 확보하기로 했다고 16일 밝혔다. 2021년 현대차 그룹은 소프트뱅크로부터 이 회사 지분을 대거 인수해 최대 주주에 올랐는데...,"현대차그룹이 로보틱스 계열사인 보스턴다이내믹스 지분 100%를 확보하기로 했다고 16일 밝혔다. 2021년 현대차그룹은 소프트뱅크로부터 이 회사 지분을 대거 인수해 최대 주주에 올랐는데, 소프트뱅크가 갖고 있던 나머지 9.65%도 이번에 인수하게 됐다. 보스턴다이내믹스는 정의선 현대차그룹 회장이 지분 22.6％를 갖고, 그룹 계열사인 현대차와 기아, 현대모",https://chosun.com/economy/industry-company/2026/07/17/HVVUIQ2S7FA47FG5BCP65ZE7PA,005380_evt_023,005380_gold_014,assistant_confirmed,유지: 기존 후보 그룹을 검토 후 유지,AI-reviewed reference set,true,,,40,2026-07-15T15:00:00+00:00,2026-07-16T21:02:00+00:00,SU_e114cbacde,40,40,1,40,2026-07-15T15:00:00+00:00,2026-07-16T21:02:00+00:00
4950:005380,4950,005380,2026-07-15T15:02:00+00:00,현대차 임협 난항에 부품사까지 파업 가세…셈법 복잡,"15일 노동계에 따르면, 현대차 노조(금속노조 현대차 지부)는 이날 사흘째 부분 파업을 이어갔다. 파업 지침에 따라 기술직(생산직) 오전·오후조 조합원은 평소보다 2시간 일찍 일손을 놓았다. 일부 조합원은 노조 집행부와...",현대차노조 사흘째 부분파업 민노총 금속노조 총파업 동참 부품사 모트라스 노조도 참여 일부 라인 8시간 생산 차질 오늘 중대위서 추가파업 결정 사용자성 법적 다툼도 불가피 ▲ 민주노총 금속노조 울산지부가 15일 울산시청 남문 앞에서 총파업 대회를 열고 있다. 노조 제공 현대자동차 노사가 올해 임금 협상 난항으로 갈등을 빚는 가운데 원청 사용자성을 둘러싼 법적,https://ksilbo.co.kr/news/articleView.html?idxno=1062300,005380_evt_025,005380_gold_002,assistant_confirmed,병합: 동일한 구체적 사건으로 판단,AI-reviewed reference set,true,,,3,2026-07-15T12:06:00+00:00,2026-07-15T15:47:00+00:00,SU_f1d60df744,3,3,1,3,2026-07-15T12:06:00+00:00,2026-07-15T15:47:00+00:00
4951:005380,4951,005380,2026-07-15T15:02:00+00:00,현대차 ‘2027 캐스퍼·캐스퍼 일렉트릭’ 출시,▲ 현대차 2027 캐스퍼 일렉트릭. 현대차 제공현대자동차가 15일 편의성을 강화한 '2027 캐스퍼'와 '2027 캐스퍼 일렉트릭'을 출시했다. 2027 캐스퍼와 캐스퍼 일렉트릭은 고객 선호도가 높은 편의 사양을 트림별로...,1열 버튼 아웃사이드 도어 핸들 등 고객 선호도 높은 편의사양 기본화 판매가 각각 1546만·2847만원부터 ▲ 현대차 2027 캐스퍼 일렉트릭. 현대차 제공 현대자동차가 15일 편의성을 강화한 ‘2027 캐스퍼’와 ‘2027 캐스퍼 일렉트릭’을 출시했다. 2027 캐스퍼와 캐스퍼 일렉트릭은 고객 선호도가 높은 편의 사양을 트림별로 기본화해 전반적인 상품성,https://ksilbo.co.kr/news/articleView.html?idxno=1062283,005380_evt_026,005380_gold_016,assistant_confirmed,유지: 기존 후보 그룹을 검토 후 유지,AI-reviewed reference set,true,,,6,2026-07-15T15:02:00+00:00,2026-07-16T10:34:00+00:00,SU_ff4c12eae4,6,4,1,6,2026-07-15T15:02:00+00:00,2026-07-16T10:34:00+00:00
4932:005380,4932,005380,2026-07-15T20:04:00+00:00,현대차 ‘2027 캐스퍼·캐스퍼 일렉트릭’ 출시,"현대차 는 2027 캐스퍼의 엔트리 트림인 ‘스마트’부터 버튼시동·스마트키, 스마트키 원격 시동, 1열... 현대차 관계자는 “2027 캐스퍼와 캐스퍼 일렉트릭은 고객들이 선호하는 주요 편의 사양을 엔트리 트림부터...",경제 자동차 현대차 ‘2027 캐스퍼·캐스퍼 일렉트릭’ 출시 하종훈 기자 입력 2026-07-16 00:14 수정 기사 읽어주기 다시듣기 글씨 크기 조절 글자크기 설정 닫기 글자크기 설정 시 다른 기사의 본문도 동일하게 적용 됩니다. 프린트 공유하기 공유 페이스북 네이버블로그 엑스 카카오톡 밴드 https://www.seoul.co.kr/news/econo,https://seoul.co.kr/news/economy/car/2026/07/16/20260716032005?wlog_tag3=naver,005380_evt_026,005380_gold_016,assistant_confirmed,유지: 기존 후보 그룹을 검토 후 유지,AI-reviewed reference set,true,,,6,2026-07-15T15:02:00+00:00,2026-07-16T10:34:00+00:00,SU_ff4c12eae4,6,4,1,6,2026-07-15T15:02:00+00:00,2026-07-16T10:34:00+00:00
4709:005380,4709,005380,2026-07-16T01:52:00+00:00,"“엔트리도 달라졌다”… 현대차, ‘2027 캐스퍼·캐스퍼 일렉트릭’ 출시",▲ 2027 캐스퍼 일렉트릭 <출처=현대자동차> 현대차 는 서울시 기준으로 정부와 지방자치단체의 전기차 구매 보조금을 적용할 경우 캐스퍼 일렉트릭 프리미엄 트림을 2천만 원 초반대에 구매할 수 있을 것으로...,"현대자동차가 고객 선호 편의사양을 확대 적용한 연식변경 모델 ‘2027 캐스퍼’와 ‘2027 캐스퍼 일렉트릭’을 15일부터 출시했다. 이번 연식변경 모델은 트림별로 고객들이 선호하는 편의사양을 기본 적용해 상품성을 높인 것이 특징이다. 2027 캐스퍼는 엔트리 트림인 스마트부터 버튼시동 및 스마트키, 스마트키 원격 시동, 1열 버튼타입 아웃사이드 도어 핸들",https://thedrive.co.kr/news/newsview.php?ncode=1065577858852810,005380_evt_026,005380_gold_016,assistant_confirmed,유지: 기존 후보 그룹을 검토 후 유지,AI-reviewed reference set,true,,,6,2026-07-15T15:02:00+00:00,2026-07-16T10:34:00+00:00,SU_ff4c12eae4,6,4,1,6,2026-07-15T15:02:00+00:00,2026-07-16T10:34:00+00:00
4592:005380,4592,005380,2026-07-16T04:46:00+00:00,"[이주의 모빌리티] 현대차, '2027 캐스퍼·일렉트릭' 출시 外 - 딜사이트","현대차 는 2027 캐스퍼의 엔트리 트림인 스마트부터 ▲버튼시동 & 스마트키 ▲스마트키 원격 시동 ▲1열... ◆ 현대차 , '2027 넥쏘' 출시…""엔트리 트림 상품성 강화"" 현대자동차가 디 올 뉴 넥쏘의 연식변경 모델 ‘2027...","[딜사이트 신지하, 최유라, 김정희 기자] 현대자동차는 편의성을 더욱 강화한 ‘2027 캐스퍼’와 ‘2027 캐스퍼 일렉트릭’을 출시했다고 밝혔다. 현대차는 2027 캐스퍼의 엔트리 트림인 스마트부터 ▲버튼시동 & 스마트키 ▲스마트키 원격 시동 ▲1열 버튼타입 아웃사이드 도어 핸들을 기본 적용하고, 디 에센셜 트림에는 동승석 세이프티 파워 윈도우를 기본화해",https://dealsite.co.kr/articles/165452,005380_evt_026,005380_gold_016,assistant_confirmed,유지: 기존 후보 그룹을 검토 후 유지,AI-reviewed reference set,false,multi_topic_roundup,,6,2026-07-15T15:02:00+00:00,2026-07-16T10:34:00+00:00,SU_ff4c12eae4,6,4,1,6,2026-07-15T15:02:00+00:00,2026-07-16T10:34:00+00:00
4291:005380,4291,005380,2026-07-16T10:34:00+00:00,"[모빌로그] 현대차, ‘2027 캐스퍼·캐스퍼 일렉트릭’ 출시 外 - DealSite경제TV",현대차 는 2027 캐스퍼의 엔트리 트림인 스마트부터 ▲버튼시동 & 스마트키 ▲스마트키 원격 시동 ▲1열 버튼타입 아웃사이드 도어 핸들을 기본 적용했다. 일렉트릭은 프리미엄 트림에 하이패스를 기본화하고...,"[딜사이트경제TV 범찬희, 최자연, 장예슬 기자] 현대자동차가 편의성을 더욱 강화한 ‘2027 캐스퍼’와 ‘2027 캐스퍼 일렉트릭’을 출시했다. 고객 선호도가 높은 편의 사양을 트림별로 기본화해 전반적인 상품성을 강화한 것이 특징이다. 현대차는 2027 캐스퍼의 엔트리 트림인 스마트부터 ▲버튼시동 & 스마트키 ▲스마트키 원격 시동 ▲1열 버튼타입 아웃사이",https://news.dealsitetv.com/articles/173431,005380_evt_026,005380_gold_016,assistant_confirmed,유지: 기존 후보 그룹을 검토 후 유지,AI-reviewed reference set,false,multi_topic_roundup,,6,2026-07-15T15:02:00+00:00,2026-07-16T10:34:00+00:00,SU_ff4c12eae4,6,4,1,6,2026-07-15T15:02:00+00:00,2026-07-16T10:34:00+00:00
4944:005380,4944,005380,2026-07-15T15:31:00+00:00,"더 편리해진 캐스퍼, 2027년형 모델 나왔다",15일 현대차 는 경형 스포츠유틸리티차량(SUV) ‘2027 캐스퍼’와 소형 전기 SUV인 ‘2027 캐스퍼 일렉트릭’을 출시했다고 밝혔다. 캐스퍼 일렉트릭은 차체 길이(3825mm)와 폭(1610mm)이 법적 경차 기준(길이 3600mm·폭 1600m...,15일 현대차는 경형 스포츠유틸리티차량(SUV) ‘2027 캐스퍼’와 소형 전기 SUV인 ‘2027 캐스퍼 일렉트릭’을 출시했다고 밝혔다. 캐스퍼 일렉트릭은 차체 길이(3825mm)와 폭(1610mm)이 법적 경차 기준(길이 3600mm·폭 1600m 이하)을 조금 넘겨 경차가 아닌 소형 차량으로 분류된다. 내연기관차인 캐스퍼는 스마트·디에센셜·인스퍼레이션,https://donga.com/news/Economy/article/all/20260715/134307221/2,005380_evt_033,005380_gold_016,assistant_confirmed,병합: 동일한 구체적 사건으로 판단,AI-reviewed reference set,true,,,6,2026-07-15T15:02:00+00:00,2026-07-16T10:34:00+00:00,SU_ff4c12eae4,6,4,1,6,2026-07-15T15:02:00+00:00,2026-07-16T10:34:00+00:00
4942:005380,4942,005380,2026-07-15T15:35:00+00:00,"한국서 ‘치맥·삼소’ 회동한 젠슨 황, 일본에선 ‘꼬치’ 들고 건배 | 중앙일보","젠슨 황 엔비디아 최고경영자(CEO)가 한국에서 삼성전자, SK, 현대차 등 주요 기업 대표들과 삼겹살·치맥 회동을 가진 데 이어 일본에서는 반도체 소재 기업 관계자들과 꼬치구이 만찬을 했다. 15일 니혼게이자이신문...","국제 국제일반 한국서 ‘치맥·삼소’ 회동한 젠슨 황, 일본에선 ‘꼬치’ 들고 건배 중앙일보 입력 업데이트 업데이트 정보 더보기 구글 검색 선호 출처로 추가 현예슬 기자 구독 중앙일보 지면보기 서비스는 로그인 후 이용 가능합니다. 로그인 하러 가기 Close 최근 1개월 내 지면만 열람하실 수 있습니다. 로그인 하시면 최신호의 전체 내용을 보실 수 있습니다.",https://joongang.co.kr/article/25445473,005380_evt_035,005380_gold_009,assistant_confirmed,병합: 동일한 구체적 사건으로 판단,AI-reviewed reference set,true,,,5,2026-07-15T13:34:00+00:00,2026-07-16T00:51:00+00:00,SU_1d9b6f12a2,5,5,1,5,2026-07-15T13:34:00+00:00,2026-07-16T00:51:00+00:00
4941:005380,4941,005380,2026-07-15T15:47:00+00:00,현대차 파업 계열사로 확산… “전면전 무엇인지 보여줄 것”,전국금속노조 현대차 지부는 15일 근무조별로 2시간씩 작업을 중단하는 부분파업을 벌였다. 지난 13∼14일에... 파업은 현대차 그룹 계열사로도 확산됐다. 현대모비스 자회사로 섀시 모듈 등을 공급하는 모트라스가...,시사 전체기사 현대차 파업 계열사로 확산… “전면전 무엇인지 보여줄 것” 입력: 2026-07-16 00:46 공유하기 글자 크기 조정 기아 화성 1공장 일부생산 멈춰 장기화 조짐… GM도 부분파업 연합뉴스 국내 1위 완성차 업체 현대자동차의 하투(夏鬪)가 장기화 조짐을 보이고 있다. 한국GM을 비롯해 부품사 노동조합까지 파업 행렬에 동참하면서 완성차 업계,https://kmib.co.kr/article/view.asp?arcid=1784099825&code=11151400&cp=nv,005380_evt_036,005380_gold_002,assistant_confirmed,병합: 동일한 구체적 사건으로 판단,AI-reviewed reference set,true,,,3,2026-07-15T12:06:00+00:00,2026-07-15T15:47:00+00:00,SU_f1d60df744,3,3,1,3,2026-07-15T12:06:00+00:00,2026-07-15T15:47:00+00:00
3458:005380,3458,005380,2026-07-15T15:51:00+00:00,“원청 나와라” 노란봉투법 총파업 나선 민노총,"실제 이날 현대차 는 오전, 오후 각각 2시간 부분 파업을 벌였고, 기아 화성1공장도 이날 1조와 2조가 각각 3시간씩 생산을 멈췄다. 자동차 업계에선 1시간 부분 파업이 벌어지면 200억원 가량의 생산 차질이 발생하는 것으로...","민주노총이 15일 서울 광화문에서 ‘원청 교섭 원년’ 구호를 내세우며 총파업 집회를 열었다. 지난 3월 10일 원·하청 교섭의 문을 대폭 확대한 노란봉투법이 시행된 후 진행된 첫 대규모 파업 집회다. 민주노총 추산 1만명, 경찰 추산 5000명가량이 참석했다. 산업계에선 “이번 총파업 집회는 노란봉투법 시행에 따른 대혼란의 신호탄”이란 해석이 나왔다. 사용",https://chosun.com/national/labor/2026/07/16/HGCKKLJI5ZHYZCNITPITTCB5BE,005380_evt_038,005380_gold_024,assistant_confirmed,유지: 기존 후보 그룹을 검토 후 유지,AI-reviewed reference set,true,,,1,2026-07-15T15:51:00+00:00,2026-07-15T15:51:00+00:00,SU_2529aeadab,1,1,1,1,2026-07-15T15:51:00+00:00,2026-07-15T15:51:00+00:00
4883:005380,4883,005380,2026-07-15T23:38:00+00:00,"현대차·기아·제네시스, 여름 특별 무상 점검","현대차 ·기아·제네시스는 오는 27일부터 31일까지 전국 서비스 거점에서 ‘여름 특별 무상점검 서비스’를... 점검을 희망하는 현대차 ·제네시스 고객은 전국 1205개 블루핸즈(직영 하이테크센터 제외), 기아 고객은 전국...","[이데일리 이배운 기자] 현대차·기아·제네시스는 오는 27일부터 31일까지 전국 서비스 거점에서 ‘여름 특별 무상점검 서비스’를 실시한다고 16일 밝혔다. 무상점검 항목은 △냉각수 △오일류 △브레이크 △배터리 △공조장치 △타이어 공기압 △등화장치 등 주요 부품이다. 점검을 희망하는 현대차·제네시스 고객은 전국 1205개 블루핸즈(직영 하이테크센터 제외),",https://edaily.co.kr/news/newspath.asp?newsid=02856886645515176,005380_evt_088,005380_gold_026,assistant_confirmed,유지: 기존 후보 그룹을 검토 후 유지,AI-reviewed reference set,true,,,32,2026-07-15T23:38:00+00:00,2026-07-16T08:08:00+00:00,SU_b186272002,32,32,1,32,2026-07-15T23:38:00+00:00,2026-07-16T08:08:00+00:00
4881:005380,4881,005380,2026-07-15T23:39:00+00:00,"현대차·기아·제네시스, 여름 특별 무상 점검 실시","현대차 ·기아·제네시스가 7월 27일부터 31일까지 전국 서비스 거점에서 '여름 특별 무상점검 서비스'를... 점검을 희망하는 현대차 ·제네시스 고객은 전국 1205개 블루핸즈(직영 하이테크센터 제외), 기아 고객은...",현대차·기아·제네시스가 7월 27일부터 31일까지 전국 서비스 거점에서 '여름 특별 무상점검 서비스'를 실시한다고 16일 밝혔다. 무상점검 항목은 ▲냉각수 ▲오일류 ▲브레이크 ▲배터리 ▲공조장치 ▲타이어 공기압 ▲등화장치 등 주요 부품이다. 블루핸즈 차량 정비 모습. 현대차 AD 원본보기 아이콘 점검을 희망하는 현대차·제네시스 고객은 전국 1205개 블루핸,https://view.asiae.co.kr/article/2026071608391254704,005380_evt_088,005380_gold_026,assistant_confirmed,유지: 기존 후보 그룹을 검토 후 유지,AI-reviewed reference set,true,,,32,2026-07-15T23:38:00+00:00,2026-07-16T08:08:00+00:00,SU_b186272002,32,32,1,32,2026-07-15T23:38:00+00:00,2026-07-16T08:08:00+00:00
4871:005380,4871,005380,2026-07-15T23:53:00+00:00,"현대차·기아·제네시스, 여름 맞이 특별 무상 점검 서비스","현대차 ·기아·제네시스가 27일부터 31일까지 전국 서비스 거점에서 ‘여름 특별 무상점검 서비스’를... 점검을 희망하는 현대차 (005380)·제네시스 고객은 전국 1205개 블루핸즈(직영 하이테크센터 제외), 기아(000270)...","현대차·기아·제네시스가 27일부터 31일까지 전국 서비스 거점에서 ‘여름 특별 무상점검 서비스’를 실시한다고 16일 밝혔다. 무상점검 항목은 △ 냉각수 △ 오일류 △ 브레이크 △ 배터리 △ 공조장치 △ 타이어 공기압 △ 등화장치 등 주요 부품이다. 점검을 희망하는 현대차(005380) ·제네시스 고객은 전국 1205개 블루핸즈(직영 하이테크센터 제외), 기",https://sedaily.com/article/20068358?ref=naver,005380_evt_088,005380_gold_026,assistant_confirmed,유지: 기존 후보 그룹을 검토 후 유지,AI-reviewed reference set,true,,,32,2026-07-15T23:38:00+00:00,2026-07-16T08:08:00+00:00,SU_b186272002,32,32,1,32,2026-07-15T23:38:00+00:00,2026-07-16T08:08:00+00:00
4854:005380,4854,005380,2026-07-16T00:02:00+00:00,"현대차·기아·제네시스, 여름 특별 무상점검 실시",현대차 ·기아 양재 본사(사진= 현대차 그룹) 현대차 ·기아·제네시스는 오는 27일부터 31일까지 전국 서비스 거점에서 '여름 특별 무상점검 서비스'를 실시한다고 16일 밝혔다. 무상점검 항목은 ▲냉각수 ▲오일류...,"현대차·기아 양재 본사(사진=현대차그룹) [이코노뉴스=조희제 기자] 현대차·기아·제네시스는 오는 27일부터 31일까지 전국 서비스 거점에서 ‘여름 특별 무상점검 서비스’를 실시한다고 16일 밝혔다. 무상점검 항목은 ▲냉각수 ▲오일류 ▲브레이크 ▲배터리 ▲공조장치 ▲타이어 공기압 ▲등화장치 등 주요 부품이다. 점검을 희망하는 현대차·제네시스 고객은 전국 1,",http://econonews.co.kr/news/articleView.html?idxno=441281,005380_evt_088,005380_gold_026,assistant_confirmed,유지: 기존 후보 그룹을 검토 후 유지,AI-reviewed reference set,true,,,32,2026-07-15T23:38:00+00:00,2026-07-16T08:08:00+00:00,SU_b186272002,32,32,1,32,2026-07-15T23:38:00+00:00,2026-07-16T08:08:00+00:00
4844:005380,4844,005380,2026-07-16T00:10:00+00:00,"현대차·기아·제네시스, 여름 맞이 무상점검 실시… 선착순 모집","점검을 희망하는 현대차 와 제네시스 고객은 직영 하이테크센터를 제외한 전국 1205개 블루핸즈를 방문해... 현대차 와 제네시스 고객은 20일부터 22일까지 마이현대, 현대인증중고차, 마이 제네시스 애플리케이션에서...","현대자동차와 기아, 제네시스가 오는 27일부터 31일까지 5일간 전국 서비스 거점에서 여름 특별 무상점검 서비스를 실시한다. 이번 행사는 장거리 운행이 잦은 여름 휴가철을 앞두고 고객들의 안전한 차량 운행을 돕고자 마련했다. 단 하이테크센터에서는 무상점검이 불가하다. 신규 개장한 수원하이테크센터의 모습. / 현대자동차 무상점검 항목은 냉각수, 오일류, 브레",https://wikitree.co.kr/articles/1146740,005380_evt_088,005380_gold_026,assistant_confirmed,유지: 기존 후보 그룹을 검토 후 유지,AI-reviewed reference set,true,,,32,2026-07-15T23:38:00+00:00,2026-07-16T08:08:00+00:00,SU_b186272002,32,32,1,32,2026-07-15T23:38:00+00:00,2026-07-16T08:08:00+00:00
4832:005380,4832,005380,2026-07-16T00:21:00+00:00,"현대차·기아·제네시스, 여름 특별 무상 점검 서비스 실시 - 머니투데이","현대차 ·기아·제네시스가 27일부터 31일까지 전국 서비스 거점에서 '여름 특별 무상점검 서비스'를... 점검을 희망하는 현대차 ·제네시스 고객은 전국 1205개 블루핸즈(직영 하이테크센터 제외), 기아 고객은 전국 17개...","현대차 (425,000원 ▼9,000 -2.07%) · 기아 (149,700원 ▲4,700 +3.24%) ·제네시스가 27일부터 31일까지 전국 서비스 거점에서 '여름 특별 무상점검 서비스'를 실시한다고 16일 밝혔다. 무상점검 항목은 △냉각수 △오일류 △브레이크 △배터리 △공조장치 △타이어 공기압 △등화장치 등 주요 부품이다. 점검을 희망하는 현대차·제네",https://mt.co.kr/industry/2026/07/16/2026071609130686634,005380_evt_088,005380_gold_026,assistant_confirmed,유지: 기존 후보 그룹을 검토 후 유지,AI-reviewed reference set,true,,,32,2026-07-15T23:38:00+00:00,2026-07-16T08:08:00+00:00,SU_b186272002,32,32,1,32,2026-07-15T23:38:00+00:00,2026-07-16T08:08:00+00:00
4884:005380,4884,005380,2026-07-15T23:38:00+00:00,"현대차, 친환경 러닝 캠페인 ‘포레스트런 2026’ 참가자 모집","[ 현대차 그룹] 현대자동차가 친환경 러닝 캠페인 '포레스트런 2026' 참가자 6500명을 모집한다. 참가비는 나무 식재에 쓰이며, 현대차 는 올해 유엔세계식량계획(WFP)과 함께 아프리카 니제르에 약 10만 그루를 심을...","[직썰 / 성유창 기자] 현대자동차가 친환경 러닝 캠페인 ‘포레스트런 2026’ 참가자 6500명을 모집한다. 참가비는 나무 식재에 쓰이며, 현대차는 올해 유엔세계식량계획(WFP)과 함께 아프리카 니제르에 약 10만 그루를 심을 계획이다. 현대차는 오는 7월 23일부터 현대Shop에서 ‘포레스트런 2026’ 기부 참가권을 선착순 판매한다고 16일 밝혔다.",https://ziksir.com/news/articleView.html?idxno=140236,005380_evt_089,005380_gold_027,assistant_confirmed,유지: 기존 후보 그룹을 검토 후 유지,AI-reviewed reference set,true,,,35,2026-07-15T23:38:00+00:00,2026-07-16T21:00:00+00:00,SU_3c2d0a6256,35,35,1,35,2026-07-15T23:38:00+00:00,2026-07-16T21:00:00+00:00
